1 2000010 0.6988152265548706 0.06148553639650345 0.17255961894989014 0.06569107621908188 0.07776186615228653 24.346155166625977 0.05955423414707184
1 2000020 0.7160261869430542 0.05348429083824158 0.14054404199123383 0.062317706644535065 0.06543285399675369 24.965179443359375 0.05355137959122658
1 2000030 0.7084895372390747 0.062322136014699936 0.11238657683134079 0.05585137754678726 0.06187465786933899 26.724903106689453 0.04079267010092735
1 2000040 0.7067384123802185 0.05540447309613228 0.10024026036262512 0.054090190678834915 0.0475417897105217 28.85669708251953 0.030703263357281685
1 2000050 0.6977134943008423 0.0610620342195034 0.2621067762374878 0.05642501637339592 0.0712190493941307 14.451057434082031 0.1592092216014862
1 2000060 0.6893726587295532 0.07485585659742355 0.14744743704795837 0.04807741567492485 0.05712917447090149 27.0600528717041 0.04024631530046463
1 2000070 0.6918694972991943 0.06527619808912277 0.09472760558128357 0.053806331008672714 0.05641589313745499 27.70073699951172 0.028495468199253082
1 2000080 0.7008472681045532 0.061293911188840866 0.14085252583026886 0.04968263581395149 0.054415054619312286 25.744831085205078 0.04360920563340187
1 2000090 0.7101212739944458 0.05446816235780716 0.10683757066726685 0.053164660930633545 0.051595453172922134 30.721744537353516 0.023377161473035812
1 2000100 0.704221785068512 0.06270910799503326 0.16483619809150696 0.05092430114746094 0.04726886376738548 28.986312866210938 0.029916293919086456
1 2000110 0.6939727663993835 0.0656173974275589 0.14545400440692902 0.04990466684103012 0.059621214866638184 27.194547653198242 0.033813513815402985
1 2000120 0.713526725769043 0.052969057112932205 0.1172829121351242 0.04688529297709465 0.05614064261317253 27.62369728088379 0.04229147359728813
1 2000130 0.6951738595962524 0.0590139739215374 0.16728702187538147 0.054240334779024124 0.0649714544415474 19.91620635986328 0.10076524317264557
1 2000140 0.703972578048706 0.05690872296690941 0.09974957257509232 0.046068765223026276 0.054960399866104126 29.189241409301758 0.036784615367650986
1 2000150 0.7102318406105042 0.05637024715542793 0.1484662890434265 0.058234672993421555 0.055337321013212204 26.918813705444336 0.03389380872249603
1 2000160 0.7032898664474487 0.05633416771888733 0.13047082722187042 0.04184390604496002 0.02942672185599804 33.73329162597656 0.015610447153449059
1 2000170 0.6983124017715454 0.058675702661275864 0.1483675092458725 0.04049079120159149 0.044125210493803024 28.942039489746094 0.0331273227930069
1 2000180 0.6929122805595398 0.06489000469446182 0.083015576004982 0.047124601900577545 0.04907240346074104 28.141918182373047 0.037182003259658813
1 2000190 0.699547529220581 0.0594237744808197 0.12385566532611847 0.04906943440437317 0.05361006408929825 27.7469539642334 0.0416136272251606
1 2000200 0.6943981647491455 0.06592454761266708 0.09537483751773834 0.04137462005019188 0.03354131802916527 30.27410316467285 0.02212553471326828
1 2000210 0.6894757747650146 0.06493888795375824 0.08537089079618454 0.051039326936006546 0.04723484069108963 27.429363250732422 0.034876834601163864
1 2000220 0.697219729423523 0.06032520532608032 0.11632528901100159 0.04606139287352562 0.050380099564790726 31.319303512573242 0.021863747388124466
1 2000230 0.6923030614852905 0.06421135365962982 0.08697240799665451 0.047887030988931656 0.04433385282754898 30.8875732421875 0.020649071782827377
